,D786T08,D786T05,D786T07,D786T02,D786T04,D786T03,D786T01,D786T06
ENSMUSG00000082139,0,0,0,5,2,0,0,3
ENSMUSG00000035491,1,0,0,0,0,0,0,0
ENSMUSG00000083839,1,3,0,5,3,4,1,2
ENSMUSG00000035476,134,89,217,110,106,156,128,147
ENSMUSG00000106312,3,0,3,0,2,1,6,0
ENSMUSG00000025059,91,93,172,133,238,186,169,145
ENSMUSG00000081933,0,0,0,0,0,1,0,1
ENSMUSG00000087232,1,0,0,0,3,0,0,1
ENSMUSG00000084340,1,0,7,8,3,0,2,0
ENSMUSG00000081212,1,6,0,0,1,0,0,0
ENSMUSG00000081452,0,0,0,7,1,1,0,3
ENSMUSG00000078314,7,0,12,2,12,11,2,4
ENSMUSG00000025058,8,7,1,6,6,10,2,12
ENSMUSG00000080266,0,0,0,0,0,0,0,0
ENSMUSG00000035454,3,4,0,0,0,0,0,0
ENSMUSG00000025056,1,0,0,2,0,0,0,0
ENSMUSG00000035427,0,6,0,6,0,0,0,0
ENSMUSG00000083830,4,7,0,13,5,0,0,6
ENSMUSG00000082033,4,1,0,0,2,1,0,1
ENSMUSG00000082461,14,14,0,8,0,12,1,6
ENSMUSG00000083977,0,2,0,2,0,2,0,0
ENSMUSG00000080069,1,0,0,4,0,2,0,2
ENSMUSG00000085577,6,6,0,2,0,7,0,7
ENSMUSG00000082450,5,3,0,4,5,3,3,6
ENSMUSG00000065758,1,2,0,0,1,0,0,0
ENSMUSG00000052372,15,8,11,27,9,20,12,10
ENSMUSG00000083779,2,0,0,3,0,0,0,0
ENSMUSG00000084029,3,7,0,5,9,3,8,0
ENSMUSG00000083421,5,5,1,7,1,7,15,2
ENSMUSG00000093056,6,2,0,1,0,6,0,1
ENSMUSG00000081424,10,2,4,3,1,6,12,1
ENSMUSG00000065747,4,0,0,2,2,3,0,0
ENSMUSG00000081877,0,0,0,0,0,0,0,0
ENSMUSG00000082595,0,0,0,0,0,0,0,0
ENSMUSG00000081892,0,1,0,1,0,0,0,0
ENSMUSG00000083058,0,0,0,0,0,0,0,0
ENSMUSG00000084355,1,5,0,1,0,0,0,3
ENSMUSG00000086142,8,7,0,2,1,3,4,3
ENSMUSG00000081673,2,0,0,0,0,0,0,0
ENSMUSG00000083640,2,0,0,0,0,1,0,1
ENSMUSG00000097961,1,0,1,0,1,0,0,0
ENSMUSG00000084559,0,0,0,0,0,0,0,0
ENSMUSG00000098725,0,0,0,0,0,0,0,0
ENSMUSG00000082847,2,2,0,3,0,0,0,0
ENSMUSG00000081167,5,0,0,0,1,1,0,0
ENSMUSG00000084060,1,0,0,0,0,6,0,1
ENSMUSG00000082311,2,0,0,1,1,2,0,0
ENSMUSG00000081458,0,0,0,0,0,0,0,0
ENSMUSG00000081033,2,0,0,0,0,0,0,2
ENSMUSG00000083923,3,1,0,3,0,4,0,3
ENSMUSG00000083597,0,2,0,1,0,0,0,0
ENSMUSG00000035395,28,15,0,16,16,8,4,11
ENSMUSG00000081628,2,0,0,0,2,0,0,2
ENSMUSG00000082422,0,0,0,1,2,7,0,3
ENSMUSG00000079513,0,0,0,1,2,1,0,0
ENSMUSG00000083253,23,3,0,9,3,6,1,3
ENSMUSG00000095818,0,1,0,2,3,4,0,0
ENSMUSG00000100506,13,4,0,9,0,0,0,3
ENSMUSG00000035387,0,3,0,0,2,5,7,0
ENSMUSG00000083508,8,2,0,9,0,2,0,0
ENSMUSG00000082479,1,0,0,1,0,0,0,0
ENSMUSG00000084289,1,2,0,0,2,0,0,2
ENSMUSG00000091497,2,2,0,4,4,0,0,0
ENSMUSG00000059972,1,0,0,0,0,0,0,0
ENSMUSG00000080427,1,0,0,0,2,0,0,0
ENSMUSG00000082832,2,1,0,1,0,0,4,0
ENSMUSG00000080765,4,0,0,0,0,0,0,1
ENSMUSG00000081235,0,0,0,0,0,0,0,2
ENSMUSG00000073069,0,2,0,5,0,2,0,0
ENSMUSG00000083926,0,0,0,1,0,0,2,0
ENSMUSG00000094861,0,0,0,0,0,0,0,0
ENSMUSG00000096072,0,0,0,0,0,0,0,0
ENSMUSG00000080863,0,0,0,0,0,0,0,2
ENSMUSG00000084057,2,1,0,0,0,2,0,3
ENSMUSG00000083955,3,0,0,0,0,0,0,0
ENSMUSG00000057805,4,2,0,2,3,0,0,1
ENSMUSG00000081960,1,4,0,7,7,3,0,2
ENSMUSG00000064129,2,1,0,0,0,0,0,0
ENSMUSG00000061392,3,1,0,1,0,0,0,5
ENSMUSG00000082807,0,0,0,0,0,3,0,0
ENSMUSG00000084155,3,0,0,4,0,5,1,0
ENSMUSG00000083994,7,2,0,7,5,3,4,6
ENSMUSG00000078123,0,0,0,0,0,0,0,0
ENSMUSG00000084269,3,2,0,0,0,2,0,1
ENSMUSG00000062162,0,0,0,0,0,0,0,0
ENSMUSG00000081743,1,1,0,3,0,2,0,3
ENSMUSG00000083701,0,0,0,0,0,2,0,0
ENSMUSG00000067649,14,5,0,3,7,4,0,0
ENSMUSG00000080155,6,8,0,1,0,0,0,3
ENSMUSG00000071726,0,3,0,0,3,1,0,0
ENSMUSG00000080737,4,4,0,2,1,0,0,0
ENSMUSG00000088663,0,0,0,0,0,0,0,0
ENSMUSG00000093329,1,0,0,0,0,0,0,0
ENSMUSG00000095110,3,2,0,1,1,0,8,0
ENSMUSG00000077294,2,1,0,0,1,0,0,0
ENSMUSG00000096153,1,1,0,1,0,0,0,7
ENSMUSG00000065266,0,0,0,0,0,0,0,0
ENSMUSG00000035277,13,8,0,5,2,12,0,6
ENSMUSG00000006678,87,97,227,113,137,122,160,152
ENSMUSG00000083207,2,0,0,2,0,0,3,0
ENSMUSG00000088445,0,6,0,0,0,2,0,1
ENSMUSG00000087255,8,1,0,7,0,1,0,1
ENSMUSG00000035246,16,13,5,25,16,19,1,16
ENSMUSG00000035232,146,135,323,250,337,323,289,249
ENSMUSG00000082728,2,1,0,0,0,2,0,0
ENSMUSG00000081573,0,1,0,0,2,0,0,0
ENSMUSG00000081044,6,5,0,4,11,8,3,3
ENSMUSG00000083114,1,2,0,5,0,0,0,0
ENSMUSG00000080995,4,5,0,12,2,6,1,0
ENSMUSG00000081055,0,0,0,1,1,3,1,4
ENSMUSG00000087640,5,0,0,2,0,3,0,0
ENSMUSG00000079509,296,261,542,351,393,424,473,517
ENSMUSG00000035150,133,104,264,193,160,247,230,206
ENSMUSG00000043929,172,135,302,205,284,293,281,347
ENSMUSG00000099072,0,0,0,0,0,0,0,0
ENSMUSG00000080923,0,4,0,0,0,2,0,0
ENSMUSG00000082759,3,0,0,0,0,0,0,0
ENSMUSG00000084214,0,1,0,1,0,1,0,0
ENSMUSG00000043549,2,10,1,10,1,0,3,0
ENSMUSG00000079508,16,16,24,21,22,25,23,27
ENSMUSG00000105544,0,1,0,0,0,0,2,0
ENSMUSG00000084007,6,2,0,2,3,2,0,3
ENSMUSG00000084904,2,4,3,11,0,4,0,2
ENSMUSG00000084450,4,0,0,0,0,0,0,0
ENSMUSG00000025151,1111,1021,2655,1594,1917,2429,2441,2070
ENSMUSG00000081796,5,1,0,0,0,2,0,1
ENSMUSG00000080887,0,0,0,0,0,0,0,0
ENSMUSG00000082406,0,0,0,0,0,0,4,1
ENSMUSG00000080974,4,4,0,1,1,1,5,5
ENSMUSG00000071723,41,58,104,81,55,88,139,74
ENSMUSG00000083438,4,0,0,0,3,4,0,4
ENSMUSG00000073062,13,22,48,19,51,55,63,29
ENSMUSG00000109459,9,6,8,10,8,26,13,10
ENSMUSG00000082776,5,3,7,2,6,2,2,3
ENSMUSG00000081418,1,0,2,1,4,0,4,0
ENSMUSG00000082964,5,1,0,2,1,2,0,0
ENSMUSG00000097340,2,2,0,6,1,3,2,1
ENSMUSG00000073060,0,3,10,3,3,4,1,0
ENSMUSG00000087522,1,0,0,3,0,2,0,4
ENSMUSG00000071722,28,34,56,62,69,46,63,49
ENSMUSG00000025656,140,171,272,197,263,295,279,230
ENSMUSG00000083789,4,9,0,6,0,6,0,6
ENSMUSG00000080298,0,0,0,0,0,0,0,0
ENSMUSG00000082371,1,2,0,0,4,10,1,0
ENSMUSG00000080283,5,2,0,5,0,4,2,2
ENSMUSG00000050332,122,144,311,185,245,301,255,204
ENSMUSG00000031204,4,9,0,18,6,5,0,2
ENSMUSG00000109858,0,3,0,0,0,3,0,2
ENSMUSG00000083556,0,0,0,6,2,0,0,0
ENSMUSG00000035062,27,18,44,33,45,42,26,50
ENSMUSG00000035045,74,52,205,103,164,160,189,141
ENSMUSG00000071721,5,0,0,0,0,0,0,0
ENSMUSG00000057421,255,256,549,254,288,416,387,390
ENSMUSG00000031207,738,787,1683,897,844,1059,1312,1419
ENSMUSG00000088146,0,0,0,0,0,0,0,0
ENSMUSG00000081848,0,0,2,0,0,2,0,1
ENSMUSG00000081742,3,0,0,0,3,0,0,0
ENSMUSG00000078122,2,3,0,9,1,10,0,1
ENSMUSG00000076066,0,0,0,0,0,0,0,0
ENSMUSG00000044206,1,4,0,1,1,0,0,0
ENSMUSG00000045802,9,4,15,21,14,11,12,13
ENSMUSG00000082317,0,4,0,0,3,0,0,0
ENSMUSG00000031209,233,195,619,583,478,740,869,526
ENSMUSG00000082035,0,1,6,0,0,2,6,3
ENSMUSG00000081182,19,2,4,6,4,9,0,2
ENSMUSG00000031210,14,7,2,18,12,12,3,20
ENSMUSG00000082735,2,0,0,0,0,1,0,0
ENSMUSG00000082397,1,1,0,1,5,0,0,0
ENSMUSG00000081606,2,4,0,0,0,0,0,0
ENSMUSG00000083350,0,3,0,0,0,0,0,0
ENSMUSG00000031212,13,18,0,11,1,6,2,0
ENSMUSG00000081135,0,1,0,2,0,0,3,0
ENSMUSG00000034457,30,10,13,14,16,30,7,25
ENSMUSG00000081923,4,0,0,1,1,0,1,0
ENSMUSG00000083972,0,0,0,3,0,1,0,0
ENSMUSG00000046532,665,890,1673,1268,1640,1880,1599,1515
ENSMUSG00000082933,1,0,0,1,0,0,0,0
ENSMUSG00000081397,0,4,0,3,3,2,0,0
ENSMUSG00000083603,1,9,1,11,4,1,2,8
ENSMUSG00000031214,163,204,423,251,257,287,275,334
ENSMUSG00000099037,0,0,1,0,2,0,0,0
ENSMUSG00000088616,0,1,0,0,0,0,0,0
ENSMUSG00000047694,189,214,338,220,209,271,329,256
ENSMUSG00000082549,6,3,0,0,2,8,0,0
ENSMUSG00000031216,145,142,264,182,179,220,255,257
ENSMUSG00000083310,5,3,0,0,1,1,0,0
ENSMUSG00000031217,388,437,949,579,697,958,903,719
ENSMUSG00000073051,7,7,1,2,1,8,1,4
ENSMUSG00000085053,3,0,0,0,1,1,0,1
ENSMUSG00000085553,9,1,0,0,3,0,0,0
ENSMUSG00000034403,436,443,1316,892,1116,1358,1028,996
ENSMUSG00000082505,2,1,0,0,0,0,0,0
ENSMUSG00000083682,6,7,0,10,1,0,0,0
ENSMUSG00000071719,15,4,0,7,4,6,4,6
ENSMUSG00000059327,207,128,503,461,484,454,520,342
ENSMUSG00000082907,20,11,27,25,50,27,34,14
ENSMUSG00000083936,25,15,61,36,36,32,37,27
ENSMUSG00000080813,9,6,63,64,51,29,51,34
ENSMUSG00000076398,0,0,0,1,0,4,0,0
ENSMUSG00000031220,12,8,0,13,2,6,3,2
ENSMUSG00000051582,5,1,4,0,2,1,1,2
ENSMUSG00000031221,122,109,292,150,194,231,173,210
ENSMUSG00000067597,21,1,4,9,8,5,0,14
ENSMUSG00000015665,3,12,0,1,8,5,0,1
ENSMUSG00000081886,0,0,0,0,0,0,0,0
ENSMUSG00000044359,1,4,1,13,2,2,4,21
ENSMUSG00000060890,5,7,0,2,8,7,0,1
ENSMUSG00000015668,41,37,66,66,61,58,108,83
ENSMUSG00000034311,26,11,37,31,21,25,46,30
ENSMUSG00000019359,6516,4958,22130,10244,8230,8547,13042,15964
ENSMUSG00000085314,36,27,65,38,17,38,45,32
ENSMUSG00000086736,1,6,24,4,3,10,4,15
ENSMUSG00000089030,0,0,5,2,0,1,0,3
ENSMUSG00000000881,213,302,589,327,382,359,446,463
ENSMUSG00000009670,17,9,0,12,8,12,15,5
ENSMUSG00000089205,0,0,0,0,0,1,0,0
ENSMUSG00000088839,0,0,0,0,0,0,0,0
ENSMUSG00000081806,1,0,0,0,0,0,0,0
ENSMUSG00000081943,8,2,0,3,5,6,0,3
ENSMUSG00000031297,8,7,26,8,11,10,3,25
ENSMUSG00000046032,85,71,158,142,145,174,167,171
ENSMUSG00000088114,0,0,0,3,0,1,0,3
ENSMUSG00000083781,4,0,0,0,0,0,0,4
ENSMUSG00000077303,0,0,0,0,0,0,0,0
ENSMUSG00000042903,111,128,211,169,182,261,305,267
ENSMUSG00000090141,0,0,0,0,0,1,0,0
ENSMUSG00000092463,2,0,0,0,0,0,0,0
ENSMUSG00000031304,21,0,26,10,5,13,9,38
ENSMUSG00000079487,516,783,1171,709,847,943,997,927
ENSMUSG00000096056,3,1,8,1,7,6,17,8
ENSMUSG00000031302,28,24,71,30,29,71,27,39
ENSMUSG00000047797,8,2,0,0,0,9,0,0
ENSMUSG00000031310,192,164,344,220,306,314,254,254
ENSMUSG00000031311,396,460,1090,657,653,819,919,792
ENSMUSG00000031312,9,9,30,13,11,2,7,21
ENSMUSG00000083897,2,0,0,0,2,0,0,2
ENSMUSG00000081674,7,12,0,2,4,2,0,3
ENSMUSG00000031314,486,544,950,626,735,849,753,842
ENSMUSG00000034160,2182,2624,6412,2587,4201,4265,3631,4566
ENSMUSG00000082729,0,0,0,0,0,0,0,0
ENSMUSG00000084197,0,1,0,7,0,0,0,1
ENSMUSG00000050232,1,5,0,0,0,1,0,0
ENSMUSG00000084284,3,7,0,1,0,0,5,4
ENSMUSG00000082541,0,1,0,0,0,0,0,0
ENSMUSG00000045010,4,2,1,0,2,7,4,0
ENSMUSG00000046774,1,0,0,3,0,2,0,1
ENSMUSG00000081230,0,1,0,0,0,0,0,0
ENSMUSG00000082284,5,5,11,4,3,7,6,8
ENSMUSG00000079481,444,340,786,464,660,797,572,730
ENSMUSG00000087712,0,0,0,0,0,0,0,0
ENSMUSG00000098968,0,3,0,0,0,0,0,0
ENSMUSG00000049191,92,108,395,242,182,181,270,224
ENSMUSG00000087208,0,0,0,2,0,1,0,0
ENSMUSG00000079480,19,12,24,17,11,32,37,22
ENSMUSG00000081969,7,0,0,2,3,2,2,1
ENSMUSG00000051220,7,10,8,12,9,16,17,5
ENSMUSG00000084142,0,4,7,3,1,1,0,1
ENSMUSG00000031320,446,531,933,601,488,850,955,837
ENSMUSG00000081263,4,0,0,2,0,4,0,3
ENSMUSG00000051159,2,5,4,5,0,6,5,1
ENSMUSG00000085568,5,2,0,1,0,0,3,2
ENSMUSG00000093428,0,0,0,0,0,0,0,2
ENSMUSG00000067567,52,36,84,87,74,66,51,77
ENSMUSG00000034055,134,123,366,246,257,204,244,316
ENSMUSG00000080899,1,1,0,3,2,2,0,1
ENSMUSG00000083414,0,4,0,1,1,1,0,0
ENSMUSG00000081443,1,1,0,3,2,1,0,0
ENSMUSG00000079479,0,0,0,0,0,0,0,0
ENSMUSG00000073027,4,5,0,5,2,0,0,0
ENSMUSG00000080845,0,8,0,2,0,0,1,2
ENSMUSG00000081716,6,3,0,9,4,6,0,7
ENSMUSG00000081108,3,9,0,0,4,2,1,16
ENSMUSG00000083680,9,6,0,0,0,1,0,5
ENSMUSG00000082191,6,1,0,3,0,0,0,0
ENSMUSG00000094656,0,0,0,0,0,0,0,0
ENSMUSG00000067562,0,3,0,0,1,0,0,0
ENSMUSG00000082783,2,0,0,2,0,2,0,0
ENSMUSG00000081240,1,5,0,4,1,2,0,7
ENSMUSG00000095072,0,0,0,0,0,0,0,0
ENSMUSG00000067561,0,0,0,0,0,0,0,0
ENSMUSG00000088052,0,0,0,0,0,0,0,0
ENSMUSG00000032894,9,7,0,6,1,7,2,5
ENSMUSG00000084397,0,0,0,2,1,0,0,4
ENSMUSG00000031323,19,1,0,15,0,6,0,0
ENSMUSG00000079476,0,0,0,0,4,0,0,0
ENSMUSG00000109745,0,0,0,0,0,2,0,0
ENSMUSG00000081986,3,8,0,0,0,0,0,3
ENSMUSG00000083775,0,0,0,1,0,0,1,0
ENSMUSG00000081779,1,5,0,0,2,2,0,0
ENSMUSG00000084842,0,0,0,0,1,0,0,0
ENSMUSG00000080774,6,4,1,7,5,0,0,2
ENSMUSG00000086524,0,0,0,0,0,0,0,0
ENSMUSG00000084341,0,4,0,1,0,0,0,5
ENSMUSG00000081567,0,0,0,0,0,0,0,0
ENSMUSG00000048949,10,6,30,12,24,15,21,22
ENSMUSG00000031325,10,8,0,12,3,4,0,5
ENSMUSG00000082229,16,5,0,8,2,5,1,5
ENSMUSG00000083763,1,0,0,1,0,3,0,3
ENSMUSG00000080886,0,1,0,0,0,0,0,0
ENSMUSG00000098023,3,0,0,0,1,3,4,0
ENSMUSG00000083805,0,0,0,0,0,3,0,0
ENSMUSG00000083711,8,3,0,5,2,4,0,0
ENSMUSG00000031326,4,13,0,4,2,6,0,1
ENSMUSG00000081280,0,4,0,5,0,4,0,0
ENSMUSG00000031327,66,63,105,51,78,110,76,104
ENSMUSG00000097953,0,0,0,1,0,0,4,1
ENSMUSG00000031329,4,0,0,3,0,1,0,3
ENSMUSG00000098078,0,0,0,0,0,0,0,0
ENSMUSG00000085715,16,11,11,12,5,10,17,2
ENSMUSG00000086503,7282,7293,17020,10975,12911,14357,15649,15079
ENSMUSG00000099312,0,0,0,0,0,0,0,0
ENSMUSG00000098743,0,0,0,0,0,0,0,0
ENSMUSG00000098262,1,2,6,0,1,0,17,0
ENSMUSG00000083502,3,3,0,0,0,0,0,0
ENSMUSG00000082746,2,0,2,1,0,0,0,1
ENSMUSG00000097571,9,20,29,15,22,21,15,16
ENSMUSG00000099189,0,0,0,0,0,0,0,0
ENSMUSG00000082383,6,3,9,9,3,7,4,13
ENSMUSG00000082812,0,1,0,2,0,3,0,0
ENSMUSG00000043661,5,3,3,0,0,2,2,10
ENSMUSG00000081004,7,1,2,4,0,5,1,0
ENSMUSG00000086370,172,238,426,197,304,318,256,363
ENSMUSG00000065509,1,0,5,0,6,1,1,7
ENSMUSG00000076269,1,0,1,0,0,0,0,0
ENSMUSG00000106465,2,0,0,0,0,0,1,0
ENSMUSG00000103697,82,47,122,64,102,74,67,101
ENSMUSG00000098603,0,2,0,0,0,0,0,1
ENSMUSG00000080796,1,1,0,0,0,0,0,0
ENSMUSG00000099287,1,5,1,2,1,1,0,0
ENSMUSG00000098825,0,0,0,0,0,0,0,0
ENSMUSG00000099126,0,0,2,0,0,4,0,0
ENSMUSG00000031330,2,9,0,3,0,1,0,0
ENSMUSG00000083263,2,3,0,0,0,1,0,0
ENSMUSG00000083213,1,0,0,1,0,2,0,0
ENSMUSG00000081414,2,0,0,1,0,1,0,0
ENSMUSG00000033965,349,473,893,370,549,584,500,710
ENSMUSG00000083019,4,6,21,5,14,20,16,19
ENSMUSG00000104064,31,21,24,24,73,35,49,39
ENSMUSG00000083605,1,1,0,3,0,0,0,0
ENSMUSG00000082322,3,0,0,0,1,2,0,0
ENSMUSG00000081689,6,1,3,2,9,11,11,4
ENSMUSG00000056537,1029,796,2228,1592,1634,1885,1954,1842
ENSMUSG00000080825,1,8,0,1,1,3,0,7
ENSMUSG00000064876,0,0,0,0,0,0,0,0
ENSMUSG00000077199,1,3,0,0,3,0,0,2
ENSMUSG00000088036,0,0,0,0,0,0,0,0
ENSMUSG00000046449,10,9,3,6,12,23,9,4
ENSMUSG00000076286,0,0,0,1,0,0,0,0
ENSMUSG00000031333,112,129,219,142,127,179,206,211
ENSMUSG00000083327,39,19,72,32,56,37,67,44
ENSMUSG00000082996,1,5,4,2,6,4,2,2
ENSMUSG00000073016,39,30,81,60,59,106,96,64
ENSMUSG00000033906,25,31,46,48,44,64,27,36
ENSMUSG00000089171,0,0,0,0,0,0,0,0
ENSMUSG00000083049,0,0,0,0,0,0,0,0
ENSMUSG00000100364,1,0,0,0,0,3,0,0
ENSMUSG00000031224,9,1,0,3,1,5,0,1
ENSMUSG00000081703,7,9,0,2,2,5,1,1
ENSMUSG00000088960,0,5,0,1,0,0,0,3
ENSMUSG00000082600,2,3,0,1,1,0,0,0
ENSMUSG00000087174,85,68,166,67,102,122,182,135
ENSMUSG00000031226,124,102,220,134,169,191,217,198
ENSMUSG00000031227,51,47,102,78,69,79,88,79
ENSMUSG00000082245,3,8,0,3,5,4,0,4
ENSMUSG00000083889,0,0,0,2,1,2,1,3
ENSMUSG00000085791,0,0,0,0,0,0,0,0
ENSMUSG00000083744,3,0,0,2,2,1,0,1
ENSMUSG00000065499,0,0,0,0,0,0,0,0
ENSMUSG00000087620,19,11,0,3,35,19,1,16
ENSMUSG00000065425,2,0,0,0,0,0,0,0
ENSMUSG00000082464,1,0,0,3,0,1,1,2
ENSMUSG00000090132,0,0,0,1,4,4,0,3
ENSMUSG00000081976,0,0,0,0,0,0,0,0
ENSMUSG00000084376,0,0,0,0,0,0,0,0
ENSMUSG00000082275,0,0,0,0,0,0,2,0
ENSMUSG00000063442,3,6,0,1,0,0,0,2
ENSMUSG00000031230,2,1,13,0,0,0,0,0
ENSMUSG00000031229,1675,1636,4341,2264,2909,3012,3091,3489
ENSMUSG00000084678,2,1,0,0,1,0,0,0
ENSMUSG00000079965,15,6,16,8,22,9,34,19
ENSMUSG00000084575,0,0,0,0,0,0,0,0
ENSMUSG00000031232,263,252,486,401,418,447,613,399
ENSMUSG00000031231,52,84,173,103,78,121,152,105
ENSMUSG00000033792,225,197,362,278,275,368,260,302
ENSMUSG00000033777,5,5,3,7,3,23,0,11
ENSMUSG00000081081,1,0,0,1,1,0,0,0
ENSMUSG00000062070,61,81,149,64,86,120,130,151
ENSMUSG00000047242,57,46,182,76,90,116,124,82
ENSMUSG00000073012,7,1,0,3,15,5,0,5
ENSMUSG00000082618,0,0,0,3,0,0,0,0
ENSMUSG00000081289,3,5,0,7,4,3,6,0
ENSMUSG00000083814,2,4,0,7,1,4,0,0
ENSMUSG00000099128,0,2,0,0,0,0,0,0
ENSMUSG00000084219,0,0,0,1,0,3,0,0
ENSMUSG00000081778,14,11,0,3,9,1,1,4
ENSMUSG00000033737,23,29,23,12,21,26,13,8
ENSMUSG00000098455,0,0,0,0,0,0,0,0
ENSMUSG00000052821,1,5,0,3,2,10,0,0
ENSMUSG00000073010,5,5,0,0,4,3,0,0
ENSMUSG00000064553,0,0,0,0,0,0,0,0
ENSMUSG00000082174,0,0,0,1,0,0,0,0
ENSMUSG00000083432,0,0,0,0,0,0,0,0
ENSMUSG00000081395,0,0,0,1,0,3,0,0
ENSMUSG00000083595,2,7,0,2,0,0,0,2
ENSMUSG00000065733,0,0,0,0,0,2,0,0
ENSMUSG00000080380,4,3,0,0,0,1,0,0
ENSMUSG00000083063,0,0,0,0,0,0,0,0
ENSMUSG00000082939,0,5,0,3,0,0,1,0
ENSMUSG00000080841,2,0,0,0,0,0,0,1
ENSMUSG00000047686,16,16,39,24,12,24,14,23
ENSMUSG00000049929,20,25,59,75,50,62,101,39
ENSMUSG00000050921,4,3,0,2,4,2,2,5
ENSMUSG00000054293,6,11,18,11,16,19,23,14
ENSMUSG00000082630,1,0,0,1,1,0,0,0
ENSMUSG00000080898,3,0,0,7,0,5,2,3
ENSMUSG00000073008,6,17,0,17,6,6,0,2
ENSMUSG00000080939,7,2,0,2,0,0,0,1
ENSMUSG00000081131,5,4,0,3,0,4,1,0
ENSMUSG00000080758,1,0,0,0,1,0,3,0
ENSMUSG00000031239,78,73,192,193,186,250,342,146
ENSMUSG00000082172,0,1,0,8,0,2,0,1
ENSMUSG00000055700,2,4,0,2,0,2,0,0
ENSMUSG00000031241,9,15,0,1,4,13,6,4
ENSMUSG00000031242,65,65,162,95,102,173,132,111
ENSMUSG00000073007,1,6,0,3,1,7,6,0
ENSMUSG00000073006,20,15,3,14,11,6,0,10
ENSMUSG00000081807,19,8,0,16,1,6,0,10
ENSMUSG00000082354,7,7,0,4,0,0,2,1
ENSMUSG00000081560,16,18,0,18,6,6,8,14
ENSMUSG00000093916,1,0,0,0,0,0,0,0
ENSMUSG00000063663,264,217,557,310,522,465,379,530
ENSMUSG00000086629,28,30,62,36,43,57,82,74
ENSMUSG00000081748,0,1,0,0,0,0,2,0
ENSMUSG00000081793,0,2,0,0,2,3,0,2
ENSMUSG00000031245,97,112,278,247,262,278,313,220
ENSMUSG00000077652,1,5,1,8,11,12,22,4
ENSMUSG00000064574,0,0,0,0,0,3,0,0
ENSMUSG00000031246,405,302,853,900,701,1004,1347,684
ENSMUSG00000088298,1,0,0,4,0,2,0,0
ENSMUSG00000083210,1,1,0,0,0,0,2,0
ENSMUSG00000048621,13,5,8,10,5,8,7,15
ENSMUSG00000081681,0,0,0,0,1,0,0,0
ENSMUSG00000082189,3,8,0,7,5,7,0,6
ENSMUSG00000083928,4,0,0,2,3,1,0,4
ENSMUSG00000082853,2,14,0,4,0,1,0,5
ENSMUSG00000083641,1,3,0,10,2,1,0,0
ENSMUSG00000081211,2,2,0,1,8,2,0,0
ENSMUSG00000065907,0,0,0,0,0,0,0,0
ENSMUSG00000109088,0,0,0,0,0,0,0,2
ENSMUSG00000056854,1,4,0,4,3,7,7,3
ENSMUSG00000073001,2,1,0,5,0,5,10,3
ENSMUSG00000062226,0,0,0,0,0,0,0,0
ENSMUSG00000025665,16,23,5,8,9,2,3,3
ENSMUSG00000034551,76,57,138,109,128,137,170,136
ENSMUSG00000083898,11,12,0,15,4,11,4,8
ENSMUSG00000082546,1,4,0,0,0,3,0,1
ENSMUSG00000082752,0,0,0,2,0,0,0,1
ENSMUSG00000109156,5,1,0,3,3,4,4,6
ENSMUSG00000034555,9,5,0,3,3,2,0,5
ENSMUSG00000083037,0,0,0,2,2,1,1,0
ENSMUSG00000083392,4,4,0,2,4,5,0,0
ENSMUSG00000079460,1,3,0,2,0,1,2,0
ENSMUSG00000082669,0,0,0,0,0,0,0,1
ENSMUSG00000025525,56,39,80,33,55,45,83,53
ENSMUSG00000025527,12,6,0,6,2,2,0,3
ENSMUSG00000083520,0,2,0,4,1,5,0,3
ENSMUSG00000083818,1,2,0,1,0,0,0,0
ENSMUSG00000025528,0,1,0,3,3,1,1,0
ENSMUSG00000025529,52,30,137,68,116,120,103,84
ENSMUSG00000034607,4,4,5,8,2,19,0,3
ENSMUSG00000081399,0,0,0,1,0,0,0,0
ENSMUSG00000084097,1,6,0,2,0,0,0,1
ENSMUSG00000082636,0,1,0,0,3,1,0,0
ENSMUSG00000081555,4,0,0,0,0,0,0,3
ENSMUSG00000083103,1,0,0,0,0,0,0,2
ENSMUSG00000081082,0,0,0,0,0,0,0,0
ENSMUSG00000082392,1,0,0,1,0,0,0,0
ENSMUSG00000084963,4,1,0,2,1,1,1,15
ENSMUSG00000083560,6,1,0,2,0,8,6,1
ENSMUSG00000025531,132,145,352,185,275,185,228,200
ENSMUSG00000065510,0,0,8,4,3,1,0,0
ENSMUSG00000081831,7,1,0,10,0,0,0,1
ENSMUSG00000025592,13,10,0,8,8,5,0,12
ENSMUSG00000080428,0,0,0,0,0,0,0,0
ENSMUSG00000087765,1,0,0,0,0,0,0,0
ENSMUSG00000082511,2,8,0,8,3,9,2,6
ENSMUSG00000082567,3,3,0,3,0,2,0,0
ENSMUSG00000084031,2,0,0,2,2,2,0,5
ENSMUSG00000079963,3,0,0,0,0,5,0,5
ENSMUSG00000025597,36,31,10,13,6,17,1,20
ENSMUSG00000081978,1,2,3,4,5,1,0,3
ENSMUSG00000082070,3,0,0,5,0,0,1,3
ENSMUSG00000081354,2,0,0,1,0,0,4,2
ENSMUSG00000083561,3,0,0,0,4,0,0,0
ENSMUSG00000081160,1,0,0,2,3,2,0,0
ENSMUSG00000050435,9,4,0,4,1,7,0,0
