,gene_id,gene_name
9772,ENSMUSG00000046818,Ddit4l
9773,ENSMUSG00000105325,Gm30946
9774,ENSMUSG00000094856,Gm21962
9775,ENSMUSG00000106122,Gm42610
9776,ENSMUSG00000064460,Gm25080
9777,ENSMUSG00000099011,Mir6380
9778,ENSMUSG00000105427,Gm31678
9779,ENSMUSG00000105676,Gm43403
9780,ENSMUSG00000037894,H2afz
9781,ENSMUSG00000074212,Dnajb14
9782,ENSMUSG00000106629,Gm43087
9783,ENSMUSG00000105748,Gm43088
9784,ENSMUSG00000081829,Gm15460
9785,ENSMUSG00000088932,Gm25920
9786,ENSMUSG00000104675,Gm43689
9787,ENSMUSG00000091512,Lamtor3
9788,ENSMUSG00000028159,Dapp1
9789,ENSMUSG00000105296,Gm19708
9790,ENSMUSG00000049349,Gm5105
9791,ENSMUSG00000090066,1110002E22Rik
9792,ENSMUSG00000028158,Mttp
9793,ENSMUSG00000104776,Gm43691
9794,ENSMUSG00000004127,Trmt10a
9795,ENSMUSG00000012042,4930579F01Rik
9796,ENSMUSG00000099146,0610031O16Rik
9797,ENSMUSG00000055301,Adh7
9798,ENSMUSG00000074207,Adh1
9799,ENSMUSG00000089635,Gm16559
9800,ENSMUSG00000053054,Adh6a
9801,ENSMUSG00000074206,Adh6b
9802,ENSMUSG00000087752,Gm23467
9803,ENSMUSG00000090306,Adh6-ps1
9804,ENSMUSG00000037797,Adh4
9805,ENSMUSG00000028138,Adh5
9806,ENSMUSG00000005813,Metap1
9807,ENSMUSG00000105751,Gm43724
9808,ENSMUSG00000106462,Gm43725
9809,ENSMUSG00000028156,Eif4e
9810,ENSMUSG00000088373,Mir1956
9811,ENSMUSG00000106353,Gm43726
9812,ENSMUSG00000104680,Gm9415
9813,ENSMUSG00000105396,Gm6057
9814,ENSMUSG00000105126,Gm43723
9815,ENSMUSG00000105838,4930425O10Rik
9816,ENSMUSG00000028152,Tspan5
9817,ENSMUSG00000086123,Gm16060
9818,ENSMUSG00000028149,Rap1gds1
9819,ENSMUSG00000104724,Gm43162
9820,ENSMUSG00000090801,Gm4862
9821,ENSMUSG00000047940,Stpg2
9822,ENSMUSG00000104992,Gm43163
9823,ENSMUSG00000065675,Gm24260
9824,ENSMUSG00000106574,Gm2451
9825,ENSMUSG00000106505,Gm32693
9826,ENSMUSG00000105880,Gm43678
9827,ENSMUSG00000099169,Mir7j
9828,ENSMUSG00000105180,Gm4863
9829,ENSMUSG00000106207,Gm19184
9830,ENSMUSG00000104596,Gm19080
9831,ENSMUSG00000106159,Gm31211
9832,ENSMUSG00000105777,Gm43049
9833,ENSMUSG00000095465,Gm6214
9834,ENSMUSG00000104790,Gm43276
9835,ENSMUSG00000104544,Gm32754
9836,ENSMUSG00000106540,4930590L14Rik
9837,ENSMUSG00000047674,Pdha2
9838,ENSMUSG00000089737,Gm15688
9839,ENSMUSG00000059921,Unc5c
9840,ENSMUSG00000089924,Gm15689
9841,ENSMUSG00000106071,Gm43826
9842,ENSMUSG00000052430,Bmpr1b
9843,ENSMUSG00000105015,Gm6059
9844,ENSMUSG00000028273,Pdlim5
9845,ENSMUSG00000105504,Gbp5
9846,ENSMUSG00000040253,Gbp7
9847,ENSMUSG00000105338,Gm43802
9848,ENSMUSG00000028268,Gbp3
9849,ENSMUSG00000040264,Gbp2b
9850,ENSMUSG00000028270,Gbp2
9851,ENSMUSG00000098871,Mir6381
9852,ENSMUSG00000105317,Gbp2-ps
9853,ENSMUSG00000105170,Gm19166
9854,ENSMUSG00000040213,Kyat3
9855,ENSMUSG00000086561,Gm15540
9856,ENSMUSG00000028271,Gtf2b
9857,ENSMUSG00000065130,Gm24457
9858,ENSMUSG00000004591,Pkn2
9859,ENSMUSG00000087795,Gm25965
9860,ENSMUSG00000106550,Gm43646
9861,ENSMUSG00000097858,9530052C20Rik
9862,ENSMUSG00000105671,Gm31306
9863,ENSMUSG00000078162,Gm2574
9864,ENSMUSG00000105652,4930519L02Rik
9865,ENSMUSG00000106052,Gm43614
9866,ENSMUSG00000105923,A830019L24Rik
9867,ENSMUSG00000106162,Gm43613
9868,ENSMUSG00000105917,Gm43612
9869,ENSMUSG00000106210,1700001N15Rik
9870,ENSMUSG00000105000,Gm43616
9871,ENSMUSG00000104939,Gm33651
9872,ENSMUSG00000105511,Gm42703
9873,ENSMUSG00000103816,Gm38006
9874,ENSMUSG00000106109,Gm42704
9875,ENSMUSG00000105279,Gm6260
9876,ENSMUSG00000088851,Gm24728
9877,ENSMUSG00000105324,Gm42705
9878,ENSMUSG00000106524,Gm42706
9879,ENSMUSG00000105492,Gm2505
9880,ENSMUSG00000105811,Gm42707
9881,ENSMUSG00000104865,Gm42708
9882,ENSMUSG00000106367,Gm42709
9883,ENSMUSG00000028266,Lmo4
9884,ENSMUSG00000104969,Gm43445
9885,ENSMUSG00000105197,Gm43446
9886,ENSMUSG00000106266,Gm43447
9887,ENSMUSG00000106416,Gm5857
9888,ENSMUSG00000040151,Hs2st1
9889,ENSMUSG00000104903,Gm43707
9890,ENSMUSG00000106057,Gm43560
9891,ENSMUSG00000037072,Selenof
9892,ENSMUSG00000064960,Gm24406
9893,ENSMUSG00000105045,Rpl9-ps8
9894,ENSMUSG00000037062,Sh3glb1
9895,ENSMUSG00000106089,Gm9419
9896,ENSMUSG00000056025,Clca3a1
9897,ENSMUSG00000106424,Gm34866
9898,ENSMUSG00000104841,Gm17743
9899,ENSMUSG00000028262,Clca3a2
9900,ENSMUSG00000105900,Gm43240
9901,ENSMUSG00000037033,Clca3b
9902,ENSMUSG00000089950,Gm16215
9903,ENSMUSG00000074196,Clca4c-ps
9904,ENSMUSG00000074195,Clca4b
9905,ENSMUSG00000085773,Gm16233
9906,ENSMUSG00000068547,Clca4a
9907,ENSMUSG00000106361,Gm43742
9908,ENSMUSG00000028255,Clca1
9909,ENSMUSG00000036960,Clca2
9910,ENSMUSG00000028256,Odf2l
9911,ENSMUSG00000028197,Col24a1
9912,ENSMUSG00000105619,9530034A14Rik
9913,ENSMUSG00000105959,D530037P16Rik
9914,ENSMUSG00000074182,Znhit6
9915,ENSMUSG00000028195,Cyr61
9916,ENSMUSG00000097183,Gm17501
9917,ENSMUSG00000105608,Gm43408
9918,ENSMUSG00000028194,Ddah1
9919,ENSMUSG00000105388,Rpl36a-ps2
9920,ENSMUSG00000028191,Bcl10
9921,ENSMUSG00000036873,2410004B18Rik
9922,ENSMUSG00000036863,Syde2
9923,ENSMUSG00000105146,Gm43861
9924,ENSMUSG00000043020,Wdr63
9925,ENSMUSG00000065937,Gm25627
9926,ENSMUSG00000036853,Mcoln3
9927,ENSMUSG00000011008,Mcoln2
9928,ENSMUSG00000036832,Lpar3
9929,ENSMUSG00000105209,Gm43334
9930,ENSMUSG00000105602,Gm10636
9931,ENSMUSG00000088218,Gm22078
9932,ENSMUSG00000077892,Gm22901
9933,ENSMUSG00000036825,Ssx2ip
9934,ENSMUSG00000028189,Ctbs
9935,ENSMUSG00000028188,Spata1
9936,ENSMUSG00000068523,Gng5
9937,ENSMUSG00000028187,Rpf1
9938,ENSMUSG00000105407,Gm36259
9939,ENSMUSG00000028186,Uox
9940,ENSMUSG00000028185,Dnase2b
9941,ENSMUSG00000085810,Gm16325
9942,ENSMUSG00000090202,4930503B20Rik
9943,ENSMUSG00000048652,Samd13
9944,ENSMUSG00000105529,Gm9480
9945,ENSMUSG00000005034,Prkacb
9946,ENSMUSG00000104946,Gm19104
9947,ENSMUSG00000070343,Gm10288
9948,ENSMUSG00000036745,Ttll7
9949,ENSMUSG00000103334,Gm29771
9950,ENSMUSG00000103099,Gm6074
9951,ENSMUSG00000106023,Gm36831
9952,ENSMUSG00000103302,Gm37803
9953,ENSMUSG00000102569,Gm37041
9954,ENSMUSG00000103349,Gm36888
9955,ENSMUSG00000106285,Gm43574
9956,ENSMUSG00000077441,Gm23131
9957,ENSMUSG00000105718,Gm43576
9958,ENSMUSG00000103566,Gm38068
9959,ENSMUSG00000105934,Gm43575
9960,ENSMUSG00000028184,Adgrl2
9961,ENSMUSG00000104786,Gm43573
9962,ENSMUSG00000105876,Gm43572
9963,ENSMUSG00000065270,Gm25127
9964,ENSMUSG00000105357,Gm42647
9965,ENSMUSG00000070342,Gm10287
9966,ENSMUSG00000106515,Gm30382
9967,ENSMUSG00000105797,Gm42649
9968,ENSMUSG00000089269,Gm26468
9969,ENSMUSG00000104785,Gm31121
9970,ENSMUSG00000047676,Rpsa-ps10
9971,ENSMUSG00000105779,Gm6439
9972,ENSMUSG00000105190,Gm43470
9973,ENSMUSG00000092830,Mir3963
9974,ENSMUSG00000105125,Gm43468
9975,ENSMUSG00000105425,Gm43469
9976,ENSMUSG00000104816,Gm43473
9977,ENSMUSG00000106157,4930555A03Rik
9978,ENSMUSG00000105401,Gm42949
9979,ENSMUSG00000039167,Adgrl4
9980,ENSMUSG00000065138,Gm24458
9981,ENSMUSG00000028037,Ifi44
9982,ENSMUSG00000039146,Ifi44l
9983,ENSMUSG00000028036,Ptgfr
9984,ENSMUSG00000105403,Gm43618
9985,ENSMUSG00000104909,Gm43617
9986,ENSMUSG00000087997,Gm25056
9987,ENSMUSG00000104770,Gm2939
9988,ENSMUSG00000104725,Gm2860
9989,ENSMUSG00000104659,Gm43619
9990,ENSMUSG00000105035,Gm9682
9991,ENSMUSG00000039131,Gipc2
9992,ENSMUSG00000105698,Gm43455
9993,ENSMUSG00000084343,Gm16198
9994,ENSMUSG00000097293,D630002J18Rik
9995,ENSMUSG00000028035,Dnajb4
9996,ENSMUSG00000028034,Fubp1
9997,ENSMUSG00000039103,Nexn
9998,ENSMUSG00000104621,Gm43185
9999,ENSMUSG00000054942,Miga1
10000,ENSMUSG00000025437,Usp33
10001,ENSMUSG00000104822,Gm42967
10002,ENSMUSG00000105710,Gm43859
10003,ENSMUSG00000104546,Gm43858
10004,ENSMUSG00000104548,Gm43857
10005,ENSMUSG00000039068,Zzz3
10006,ENSMUSG00000039058,Ak5
10007,ENSMUSG00000097745,AI115009
10008,ENSMUSG00000039047,Pigk
10009,ENSMUSG00000090095,Rpl29-ps1
10010,ENSMUSG00000039037,St6galnac5
10011,ENSMUSG00000090040,Gm16232
10012,ENSMUSG00000090017,Gm16213
10013,ENSMUSG00000090163,Gm16231
10014,ENSMUSG00000105894,Gm42710
10015,ENSMUSG00000105337,Gm43832
10016,ENSMUSG00000052544,St6galnac3
10017,ENSMUSG00000105023,1700012D16Rik
10018,ENSMUSG00000106024,A530083M17Rik
10019,ENSMUSG00000099114,Gm27405
10020,ENSMUSG00000104908,1700015C17Rik
10021,ENSMUSG00000104964,4930597L12Rik
10022,ENSMUSG00000089376,Gm22136
10023,ENSMUSG00000089237,Gm22206
10024,ENSMUSG00000106011,Gm43833
10025,ENSMUSG00000058508,Gm10042
10026,ENSMUSG00000062046,5730460C07Rik
10027,ENSMUSG00000077174,Gm25757
10028,ENSMUSG00000086438,Asb17os
10029,ENSMUSG00000038997,Asb17
10030,ENSMUSG00000005493,Msh4
10031,ENSMUSG00000088764,Gm24395
10032,ENSMUSG00000038975,Rabggtb
10033,ENSMUSG00000064731,Snord45b
10034,ENSMUSG00000065738,Gm24494
10035,ENSMUSG00000065463,Snord45c
10036,ENSMUSG00000105820,Gm43400
10037,ENSMUSG00000062908,Acadm
10038,ENSMUSG00000028360,Slc44a5
10039,ENSMUSG00000090114,Gm3076
10040,ENSMUSG00000104622,Gm42541
10041,ENSMUSG00000106500,Gm42540
10042,ENSMUSG00000096225,Lhx8
10043,ENSMUSG00000093738,AI606473
10044,ENSMUSG00000047583,Tyw3
10045,ENSMUSG00000028199,Cryz
10046,ENSMUSG00000103204,Gm38139
10047,ENSMUSG00000078161,Erich3
10048,ENSMUSG00000092522,Gm20389
10049,ENSMUSG00000040086,Tnni3k
10050,ENSMUSG00000102238,Gm37890
10051,ENSMUSG00000053870,Fpgt
10052,ENSMUSG00000064765,Gm26456
10053,ENSMUSG00000028182,Lrriq3
10054,ENSMUSG00000104122,Gm37482
10055,ENSMUSG00000103511,Gm5285
10056,ENSMUSG00000103295,Scp2-ps1
10057,ENSMUSG00000103981,Gm37449
10058,ENSMUSG00000104329,Gm37324
10059,ENSMUSG00000065807,Gm23038
10060,ENSMUSG00000102443,Gm37102
10061,ENSMUSG00000104377,Gm37515
10062,ENSMUSG00000104553,9330178D15Rik
10063,ENSMUSG00000104826,Gm42947
10064,ENSMUSG00000105949,Gm6510
10065,ENSMUSG00000104573,Gm42886
10066,ENSMUSG00000085084,4930570G19Rik
10067,ENSMUSG00000040037,Negr1
10068,ENSMUSG00000104696,Gm42946
10069,ENSMUSG00000106047,Gm42942
10070,ENSMUSG00000106385,Gm42943
10071,ENSMUSG00000105290,Gm43528
10072,ENSMUSG00000083122,Gm15578
10073,ENSMUSG00000086708,Gm15577
10074,ENSMUSG00000106018,Gm43527
10075,ENSMUSG00000105803,Gm43526
10076,ENSMUSG00000102322,4930566N20Rik
10077,ENSMUSG00000077581,Gm24373
10078,ENSMUSG00000094982,Gm23725
10079,ENSMUSG00000064510,Gm22458
10080,ENSMUSG00000096848,Gm23379
10081,ENSMUSG00000104555,Gm5983
10082,ENSMUSG00000105834,4930592C13Rik
10083,ENSMUSG00000028180,Zranb2
10084,ENSMUSG00000065431,Mir186
10085,ENSMUSG00000040016,Ptger3
10086,ENSMUSG00000106632,Gm33466
10087,ENSMUSG00000106419,Gm5550
10088,ENSMUSG00000104862,Gm6520
10089,ENSMUSG00000028179,Cth
10090,ENSMUSG00000104528,Gm43314
10091,ENSMUSG00000028177,1810013D15Rik
10092,ENSMUSG00000039988,Ankrd13c
10093,ENSMUSG00000105643,Gm42611
10094,ENSMUSG00000055436,Srsf11
10095,ENSMUSG00000105201,Gm43362
10096,ENSMUSG00000063052,Lrrc40
10097,ENSMUSG00000104597,B230334C09Rik
10098,ENSMUSG00000028176,Lrrc7
10099,ENSMUSG00000106043,Gm42968
10100,ENSMUSG00000104647,Gm43485
10101,ENSMUSG00000106448,Gm43486
10102,ENSMUSG00000105683,Gm43487
10103,ENSMUSG00000097966,Gm9423
10104,ENSMUSG00000106053,Gm20752
10105,ENSMUSG00000104864,Gm43655
10106,ENSMUSG00000028175,Depdc1a
10107,ENSMUSG00000028174,Rpe65
10108,ENSMUSG00000028173,Wls
10109,ENSMUSG00000105990,Gm43307
10110,ENSMUSG00000075903,Gm23941
10111,ENSMUSG00000099186,Gm27878
10112,ENSMUSG00000081279,Vmn1r-ps2
10113,ENSMUSG00000083742,Vmn1r-ps3
10114,ENSMUSG00000094798,Vmn1r2
10115,ENSMUSG00000095982,Vmn1r3
10116,ENSMUSG00000085180,AI838599
10117,ENSMUSG00000081165,Gm11783
10118,ENSMUSG00000083632,Gm11786
10119,ENSMUSG00000083489,Gm11784
10120,ENSMUSG00000081711,Gm11785
10121,ENSMUSG00000081660,Gm11787
10122,ENSMUSG00000094253,Mir3471-2
10123,ENSMUSG00000028232,Tmem68
10124,ENSMUSG00000028233,Tgs1
10125,ENSMUSG00000088790,Gm22541
10126,ENSMUSG00000085394,2210414B05Rik
10127,ENSMUSG00000042228,Lyn
10128,ENSMUSG00000097860,Gm26857
10129,ENSMUSG00000083186,Gm11805
10130,ENSMUSG00000077271,Gm22781
10131,ENSMUSG00000055216,9430025C20Rik
10132,ENSMUSG00000028234,Rps20
10133,ENSMUSG00000088351,Gm24016
10134,ENSMUSG00000077293,Gm24125
10135,ENSMUSG00000078365,Mos
10136,ENSMUSG00000003282,Plag1
10137,ENSMUSG00000042198,Chchd7
10138,ENSMUSG00000068240,Gm11808
10139,ENSMUSG00000082991,Rps10-ps3
10140,ENSMUSG00000028236,Sdr16c5
10141,ENSMUSG00000071019,Sdr16c6
10142,ENSMUSG00000045573,Penk
10143,ENSMUSG00000085996,A830012C17Rik
10144,ENSMUSG00000085155,Gm11780
10145,ENSMUSG00000095971,Gm26436
10146,ENSMUSG00000066324,Impad1
10147,ENSMUSG00000083228,Gm11779
10148,ENSMUSG00000087099,Gm11782
10149,ENSMUSG00000084237,Gm11781
10150,ENSMUSG00000086066,4930423M02Rik
10151,ENSMUSG00000049119,Fam110b
10152,ENSMUSG00000077392,Gm24337
10153,ENSMUSG00000083232,Gm11796
10154,ENSMUSG00000084360,Gm11797
10155,ENSMUSG00000028243,Ubxn2b
10156,ENSMUSG00000080961,Gm11798
10157,ENSMUSG00000028240,Cyp7a1
10158,ENSMUSG00000085295,4930430E12Rik
10159,ENSMUSG00000028249,Sdcbp
10160,ENSMUSG00000104347,Gm37689
10161,ENSMUSG00000028245,Nsmaf
10162,ENSMUSG00000081913,Gm11803
10163,ENSMUSG00000081388,Gm11801
10164,ENSMUSG00000077302,Gm22473
10165,ENSMUSG00000041272,Tox
10166,ENSMUSG00000086052,Gm11802
10167,ENSMUSG00000083023,Gm11804
10168,ENSMUSG00000086070,8430436N08Rik
10169,ENSMUSG00000085630,Gm11795
10170,ENSMUSG00000082024,Gm11794
10171,ENSMUSG00000094771,Gm23860
10172,ENSMUSG00000083068,Gm11800
10173,ENSMUSG00000041261,Car8
10174,ENSMUSG00000079993,Gm11799
10175,ENSMUSG00000096388,Gm25355
10176,ENSMUSG00000103127,Gm37386
10177,ENSMUSG00000082151,Gm11810
10178,ENSMUSG00000047187,Rab2a
10179,ENSMUSG00000082122,Gm11809
10180,ENSMUSG00000041235,Chd7
10181,ENSMUSG00000083786,Rps18-ps2
10182,ENSMUSG00000075958,Gm23423
10183,ENSMUSG00000097094,Gm26548
10184,ENSMUSG00000041216,Clvs1
10185,ENSMUSG00000086233,Gm11816
10186,ENSMUSG00000087564,Gm11817
10187,ENSMUSG00000028207,Asph
10188,ENSMUSG00000092724,Gm25677
10189,ENSMUSG00000064698,Gm24152
10190,ENSMUSG00000085558,4930412C18Rik
10191,ENSMUSG00000051279,Gdf6
10192,ENSMUSG00000082843,4930448K20Rik
10193,ENSMUSG00000084095,Gm11834
10194,ENSMUSG00000082501,Gm11835
10195,ENSMUSG00000084215,Gm11814
10196,ENSMUSG00000086080,1700123O12Rik
10197,ENSMUSG00000086455,Gm11815
10198,ENSMUSG00000081361,Gm11813
10199,ENSMUSG00000083997,Gm12920
10200,ENSMUSG00000092880,Mir3471-1
10201,ENSMUSG00000066315,Gm12918
10202,ENSMUSG00000083220,Gm12919
10203,ENSMUSG00000106355,n-TSaga9
10204,ENSMUSG00000059482,2610301B20Rik
10205,ENSMUSG00000081715,Rps11-ps3
10206,ENSMUSG00000049969,Plekhf2
10207,ENSMUSG00000050323,Ndufaf6
10208,ENSMUSG00000086765,Gm11827
10209,ENSMUSG00000083025,Gm11829
10210,ENSMUSG00000105333,Mir684-2
10211,ENSMUSG00000081490,Gm11830
10212,ENSMUSG00000028211,Trp53inp1
10213,ENSMUSG00000028212,Ccne2
10214,ENSMUSG00000040738,Ints8
10215,ENSMUSG00000045205,Dpy19l4
10216,ENSMUSG00000089185,Gm22940
10217,ENSMUSG00000097019,Gm26663
10218,ENSMUSG00000040728,Esrp1
10219,ENSMUSG00000081884,Gm11821
10220,ENSMUSG00000082255,Gm11822
10221,ENSMUSG00000040720,1110037F02Rik
10222,ENSMUSG00000086625,Gm11831
10223,ENSMUSG00000078773,Rad54b
10224,ENSMUSG00000094595,Fsbp
10225,ENSMUSG00000086103,Gm11832
10226,ENSMUSG00000084046,Gm11833
10227,ENSMUSG00000028214,Gem
10228,ENSMUSG00000028217,Cdh17
10229,ENSMUSG00000084518,Gm22477
10230,ENSMUSG00000080663,Gm25002
10231,ENSMUSG00000049225,Pdp1
10232,ENSMUSG00000085614,1700123M08Rik
10233,ENSMUSG00000073995,Gm10604
10234,ENSMUSG00000097459,Gm26895
10235,ENSMUSG00000085027,Gm11840
10236,ENSMUSG00000085467,Gm11842
10237,ENSMUSG00000049488,Tmem67
10238,ENSMUSG00000052137,Rbm12b2
10239,ENSMUSG00000083246,Gm11839
10240,ENSMUSG00000081593,Gm11841
10241,ENSMUSG00000082676,Gm11843
10242,ENSMUSG00000046667,Rbm12b1
10243,ENSMUSG00000028218,Fam92a
10244,ENSMUSG00000060989,Gm11847
10245,ENSMUSG00000085909,Gm11846
10246,ENSMUSG00000104211,Gm37985
10247,ENSMUSG00000065823,n-R5s182
10248,ENSMUSG00000055963,Triqk
10249,ENSMUSG00000086227,Gm11820
10250,ENSMUSG00000080359,Gm26250
10251,ENSMUSG00000081327,Gm11819
10252,ENSMUSG00000083328,Gm11826
10253,ENSMUSG00000081063,Gm11825
10254,ENSMUSG00000092822,Gm23162
10255,ENSMUSG00000006586,Runx1t1
10256,ENSMUSG00000086927,Gm11823
10257,ENSMUSG00000077701,Gm24068
10258,ENSMUSG00000082128,Gm11824
10259,ENSMUSG00000086068,1700120G11Rik
10260,ENSMUSG00000087919,Gm24908
10261,ENSMUSG00000081239,Gm11836
10262,ENSMUSG00000040569,Slc26a7
10263,ENSMUSG00000023151,Lrrc69
10264,ENSMUSG00000083280,Gm11838
10265,ENSMUSG00000040550,Otud6b
10266,ENSMUSG00000028221,Tmem55a
10267,ENSMUSG00000086587,Gm11837
10268,ENSMUSG00000040536,Necab1
10269,ENSMUSG00000087241,Gm11844
10270,ENSMUSG00000083073,Gm11845
10271,ENSMUSG00000043252,Tmem64
10272,ENSMUSG00000096738,Gm24317
10273,ENSMUSG00000080869,Gm11856
10274,ENSMUSG00000083330,Gm11859
10275,ENSMUSG00000082673,Gm11857
10276,ENSMUSG00000084181,Gm11858
10277,ENSMUSG00000081026,Gm11855
10278,ENSMUSG00000094515,Gm24567
10279,ENSMUSG00000028222,Calb1
10280,ENSMUSG00000088055,Gm26148
10281,ENSMUSG00000028223,Decr1
10282,ENSMUSG00000098929,Mir6400
10283,ENSMUSG00000028224,Nbn
10284,ENSMUSG00000084190,Gm11869
10285,ENSMUSG00000041153,Osgin2
10286,ENSMUSG00000084408,Gm11870
10287,ENSMUSG00000081679,Gm11874
10288,ENSMUSG00000041135,Ripk2
10289,ENSMUSG00000092795,Gm22690
10290,ENSMUSG00000085112,A530072M11Rik
10291,ENSMUSG00000083725,Gm11865
10292,ENSMUSG00000103595,Gm37355
10293,ENSMUSG00000080065,Gm11864
10294,ENSMUSG00000086072,Gm11861
10295,ENSMUSG00000096423,Gm24978
10296,ENSMUSG00000083229,Gm11862
10297,ENSMUSG00000064619,Gm23975
10298,ENSMUSG00000082994,Gm11848
10299,ENSMUSG00000082552,Gm11850
10300,ENSMUSG00000083572,Gm11849
10301,ENSMUSG00000089218,Gm23384
10302,ENSMUSG00000085478,Gm11851
10303,ENSMUSG00000028226,Mmp16
10304,ENSMUSG00000083387,Gm11860
10305,ENSMUSG00000083150,Gm11852
10306,ENSMUSG00000087402,Gm11867
10307,ENSMUSG00000080919,Gm11854
10308,ENSMUSG00000083660,Gm11853
10309,ENSMUSG00000089578,Gm25971
10310,ENSMUSG00000088500,Gm24419
10311,ENSMUSG00000050550,Gm11868
10312,ENSMUSG00000073991,Cnbd1
10313,ENSMUSG00000083005,Gm12392
10314,ENSMUSG00000083105,Gm12393
10315,ENSMUSG00000056494,Cngb3
10316,ENSMUSG00000082320,Gm11877
10317,ENSMUSG00000089090,Gm25655
10318,ENSMUSG00000028228,Cpne3
10319,ENSMUSG00000028229,Rmdn1
10320,ENSMUSG00000078772,Gm12353
10321,ENSMUSG00000041058,Wwp1
10322,ENSMUSG00000086071,Gm12354
10323,ENSMUSG00000041052,Slc7a13
10324,ENSMUSG00000028238,Atp6v0d2
10325,ENSMUSG00000086332,4930480G23Rik
10326,ENSMUSG00000073988,Ttpa
10327,ENSMUSG00000097005,4930598A11Rik
10328,ENSMUSG00000073987,Ggh
10329,ENSMUSG00000055761,Nkain3
10330,ENSMUSG00000086017,Gm11872
10331,ENSMUSG00000081964,Gm11873
10332,ENSMUSG00000083315,Gm11871
10333,ENSMUSG00000088073,Gm22817
10334,ENSMUSG00000089322,Gm25977
10335,ENSMUSG00000083654,Gm11875
10336,ENSMUSG00000082672,Gm11876
10337,ENSMUSG00000040478,Prdm13
10338,ENSMUSG00000028252,Ccnc
10339,ENSMUSG00000028251,Tstd3
10340,ENSMUSG00000040455,Usp45
10341,ENSMUSG00000028248,Pnisr
10342,ENSMUSG00000028247,Coq3
10343,ENSMUSG00000028246,Faxc
10344,ENSMUSG00000080997,Gm11885
10345,ENSMUSG00000082490,Gm11880
10346,ENSMUSG00000083376,Gm11882
10347,ENSMUSG00000040410,Fbxl4
10348,ENSMUSG00000077561,Gm24607
10349,ENSMUSG00000103000,Gm37900
10350,ENSMUSG00000095139,Pou3f2
10351,ENSMUSG00000107859,Gm30731
10352,ENSMUSG00000081810,Gm11878
10353,ENSMUSG00000083514,Gm11881
10354,ENSMUSG00000080762,Gm11879
10355,ENSMUSG00000088809,Gm24078
10356,ENSMUSG00000028244,1700025O08Rik
10357,ENSMUSG00000087098,Gm11884
10358,ENSMUSG00000083785,Gm11888
10359,ENSMUSG00000082876,Gm11889
10360,ENSMUSG00000089323,Gm25978
10361,ENSMUSG00000084179,Gm11890
10362,ENSMUSG00000100395,Gm28448
10363,ENSMUSG00000083154,Gm11892
10364,ENSMUSG00000081148,Gm11891
10365,ENSMUSG00000099150,Gm27243
10366,ENSMUSG00000045751,Mms22l
10367,ENSMUSG00000040387,Klhl32
10368,ENSMUSG00000087399,Gm11899
10369,ENSMUSG00000028261,Ndufaf4
10370,ENSMUSG00000046219,C230012O17Rik
10371,ENSMUSG00000040372,Gpr63
10372,ENSMUSG00000085885,Gm11906
10373,ENSMUSG00000028259,Fhl5
10374,ENSMUSG00000040359,Ufl1
10375,ENSMUSG00000083737,Prdx6-ps2
10376,ENSMUSG00000081786,Gm11897
10377,ENSMUSG00000082451,Gm11894
10378,ENSMUSG00000089327,Gm25975
10379,ENSMUSG00000081369,Gm11896
10380,ENSMUSG00000081789,Gm11893
10381,ENSMUSG00000065040,Gm24977
10382,ENSMUSG00000055373,Fut9
10383,ENSMUSG00000065048,Gm24042
10384,ENSMUSG00000083835,Gm11898
10385,ENSMUSG00000076977,Gm26067
10386,ENSMUSG00000084018,Gm11895
10387,ENSMUSG00000088547,Gm24965
10388,ENSMUSG00000040520,Manea
10389,ENSMUSG00000096105,Bhmt-ps1
10390,ENSMUSG00000082573,Gm11903
10391,ENSMUSG00000081985,Gng2-ps1
10392,ENSMUSG00000082138,Gm11905
10393,ENSMUSG00000086257,4930548K13Rik
10394,ENSMUSG00000083447,Gm11904
10395,ENSMUSG00000080958,Gm11902
10396,ENSMUSG00000084163,Gm11901
10397,ENSMUSG00000095003,Gm25173
10398,ENSMUSG00000082674,Gm11914
10399,ENSMUSG00000080175,Tpm3-rs2
10400,ENSMUSG00000082977,Gm11911
10401,ENSMUSG00000082703,Gm11907
10402,ENSMUSG00000077521,Gm25378
10403,ENSMUSG00000082359,Gm11908
10404,ENSMUSG00000081579,Gm11909
10405,ENSMUSG00000084073,Gm11910
10406,ENSMUSG00000083214,Gm11912
10407,ENSMUSG00000081011,Gm11913
10408,ENSMUSG00000028289,Epha7
10409,ENSMUSG00000086774,Gm11915
10410,ENSMUSG00000087316,Gm11917
10411,ENSMUSG00000086339,Gm11916
10412,ENSMUSG00000080911,Gm11918
10413,ENSMUSG00000082486,Gm11919
10414,ENSMUSG00000082058,Gm11923
10415,ENSMUSG00000080771,Gm11925
10416,ENSMUSG00000087180,Gm11924
10417,ENSMUSG00000085522,4930556G01Rik
10418,ENSMUSG00000093947,Gm22831
10419,ENSMUSG00000082949,Gm11920
10420,ENSMUSG00000065053,Gm25705
10421,ENSMUSG00000082254,Gm11922
10422,ENSMUSG00000028284,Map3k7
10423,ENSMUSG00000084201,Gm11926
10424,ENSMUSG00000084440,Gm26254
10425,ENSMUSG00000082398,Gm11927
10426,ENSMUSG00000083872,Gm11928
